source_table,row_id,subject,english,thai,matt_status,matt_correction
quiz_questions,46ba52e9-d13e-450a-ae44-19c4a299b0ea,Vehicles,The fisherman goes to sea in a ___.,ชาวประมงออกทะเลด้วย ___,,
quiz_questions,5826b00e-64b5-4b8f-aa09-198319fa1b90,Vehicles,We park the ___ in the garage.,เราจอด ___ ในโรงรถ,,
quiz_questions,592b115c-6821-4536-9372-86e960131b71,Vehicles,The ___ has spinning blades on top.,___ มีใบพัดหมุนอยู่ด้านบน,,
quiz_questions,59c7aba2-9ede-4725-b540-263004d9936c,Vehicles,The ___ has many cars connected in a line.,___ มีตู้หลายตู้ต่อกันเป็นแถว,,
quiz_questions,5e026e04-d111-4177-8cc0-6b7826e7400e,Vehicles,Ring ring! My ___ has a little bell.,กริ๊ง กริ๊ง! ___ ของฉันมีกระดิ่ง,,
quiz_questions,5e6e529b-f0a0-4bcb-afdd-699f41040626,Vehicles,The big ___ carries heavy things.,___ คันใหญ่บรรทุกของหนัก,,
quiz_questions,60047901-4cff-44e3-9797-2c5d456e39da,Vehicles,The school ___ takes kids to school.,___ โรงเรียนพาเด็กๆ ไปโรงเรียน,,
quiz_questions,682e6c85-f04b-484b-96a6-12890b9eaa94,Vehicles,The ___ runs on tracks.,___ วิ่งบนราง,,
quiz_questions,689a9b42-9723-4615-bb18-f6f6f61cc988,Vehicles,The ___ is big and carries many people.,___ คันใหญ่และบรรทุกคนได้เยอะ,,
quiz_questions,6a7b32f1-4f91-42ea-9fab-c4fb307fea27,Vehicles,A ___ has two wheels and no motor.,___ มีสองล้อและไม่มีเครื่องยนต์,,
quiz_questions,700824d7-dcf9-46f6-97bb-ebb0d94480a0,Vehicles,A ___ floats and has a sail.,___ ลอยน้ำและมีใบเรือ,,
quiz_questions,793ebfcc-57a7-4581-8b78-c58836cd7998,Vehicles,The ___ takes sick people to the hospital.,___ พาคนป่วยไปโรงพยาบาล,,
quiz_questions,7b65eb1f-cd1a-4b65-95fc-36687a7d8f09,Vehicles,The ___ is white with flashing lights.,___ สีขาวมีไฟกะพริบ,,
quiz_questions,7bd02571-ec1e-49fb-9f0c-2fdb3704e124,Vehicles,Call the ___! Someone is hurt!,เรียก ___ เร็ว! มีคนบาดเจ็บ!,,
quiz_questions,82032916-37d6-4bdd-a32c-7ef3acc1ca02,Vehicles,Choo choo! The ___ is coming!,ปู๊น ปู๊น! ___ กำลังมา!,,
quiz_questions,8cba0591-cafb-444d-a20f-fe410d603d46,Vehicles,The ___ has wings and flies.,___ มีปีกและบินได้,,
quiz_questions,8faf4cc2-c326-4747-b9aa-ad10e1192ebd,Vehicles,Dad drives the ___ to work.,พ่อขับ ___ ไปทำงาน,,
quiz_questions,8fd4150a-99d1-4c3f-9599-f3a0ce51a780,Vehicles,Beep beep! The ___ honks.,ปี๊บ ปี๊บ! ___ บีบแตร,,
quiz_questions,991e5964-c139-435c-8fb3-01b7bf86e8c2,Vehicles,A ___ has two wheels and an engine.,___ มีสองล้อและเครื่องยนต์,,
quiz_questions,9d3f8626-6531-46c8-b543-6e0d19ceff61,Vehicles,Which vehicle takes you across a river?,ยานพาหนะใดพาคุณข้ามแม่น้ำ?,,
quiz_questions,9f3d53b1-e73c-49bb-adb9-9142cce2f520,Vehicles,Which vehicle has wings?,ยานพาหนะใดมีปีก?,,
quiz_questions,a11e22b3-11ae-46ef-baa9-58ea2d78c7ba,Vehicles,I wear a helmet when I ride my ___.,ฉันใส่หมวกกันน็อกเวลาขี่ ___,,
quiz_questions,a1e33ab6-1044-46ee-af67-5904f9a14566,Vehicles,The fire ___ is big and red.,___ ดับเพลิงคันใหญ่สีแดง,,
quiz_questions,a39d39e7-6c2c-4ed9-ae67-12f816cf8329,Vehicles,A ___ floats and has an anchor.,___ ลอยน้ำและมีสมอเรือ,,
quiz_questions,a4157ed4-b42f-4e82-b852-6610a35f652b,Vehicles,The ___ delivers boxes to the store.,___ ส่งกล่องไปที่ร้าน,,
quiz_questions,a46f2991-d739-4a2d-80df-7487a842ab4b,Vehicles,The ___ has four wheels and a steering wheel.,___ มีสี่ล้อและพวงมาลัย,,
quiz_questions,a68c9fa5-b208-423b-b595-5fe3747d52dd,Vehicles,An ___ rushes sick people to hospital.,___ พาคนป่วยไปโรงพยาบาลอย่างเร่งด่วน,,
quiz_questions,a6dcc312-30e8-4d05-89b2-954d2bc26558,Vehicles,The ___ is fast and loud with two wheels.,___ เร็วและเสียงดัง มีสองล้อ,,
quiz_questions,ac349a49-b042-47d9-ab02-4a0c92589023,Vehicles,A ___ has two wheels and a motor.,___ มีสองล้อและเครื่องยนต์,,
quiz_questions,b1acbe07-64c6-4b63-9e1b-7ae7d941ea71,Vehicles,Which vehicle can land on water?,ยานพาหนะใดลงจอดบนน้ำได้?,,
quiz_questions,b66ef473-7a4a-4823-af58-1eee022d209f,Vehicles,Vroom! The ___ zooms down the road.,บรื้นน! ___ พุ่งไปตามถนน,,
quiz_questions,b674137c-aaeb-444a-be23-42ee818e2372,Vehicles,You ride a ___ in the park for exercise.,คุณขี่ ___ ในสวนสาธารณะเพื่อออกกำลังกาย,,
quiz_questions,b7b6c4f0-d8e7-42f3-9578-5f3ef330ad75,Vehicles,A ___ has pedals and handlebars.,___ มีบันไดถีบและแฮนด์,,
quiz_questions,bc5c40ec-d46a-49a5-bab8-6e3e7339fa02,Vehicles,Which vehicle runs on tracks?,ยานพาหนะใดวิ่งบนราง?,,
quiz_questions,c1264776-049d-4c34-95b7-1dcdfdbcbdab,Vehicles,We ride a ___ on the river.,เรานั่ง ___ บนแม่น้ำ,,
quiz_questions,caa1414e-ff48-4b65-ae2c-c021e5bccda8,Vehicles,A ___ flies to help people on mountains.,___ บินไปช่วยคนบนภูเขา,,
quiz_questions,d47e81e1-b49f-4915-bf1f-5261205ea3b6,Vehicles,The ___ can fly straight up.,___ บินขึ้นตรงๆ ได้,,
quiz_questions,d50a79e3-13e3-4e51-aec2-7a52fd2682f3,Vehicles,"In Thailand, many people ride a ___ to the market.",ในประเทศไทย หลายคนขี่ ___ ไปตลาด,,
quiz_questions,d5ff9a46-1f88-4d46-9569-d0a0824bd672,Vehicles,"A ___ goes ""choo choo"" on the tracks.","___ ส่งเสียง ""ชู่ ชู่"" บนราง",,
quiz_questions,d8e54fc3-ae13-49e8-a181-8b7ef7fcae74,Vehicles,A ___ has training wheels for beginners.,___ มีล้อช่วยสำหรับผู้เริ่มต้น,,
quiz_questions,dd2b952f-05c4-4489-a39e-ca8d4eb55ae0,Vehicles,A ___ has a trunk to put bags in.,___ มีท้ายรถไว้ใส่กระเป๋า,,
quiz_questions,e1082f60-acd7-465d-b591-5200298c01b9,Vehicles,An ___ flies very high above the clouds.,___ บินสูงมากเหนือเมฆ,,
quiz_questions,e1521f83-e078-4260-8950-6407c02d14e0,Vehicles,An ___ has a red cross on it.,___ มีกากบาทสีแดง,,
quiz_questions,e58bbea4-eeaf-4b56-ade1-e39cf0f96082,Vehicles,The ___ takes off from the airport.,___ ขึ้นบินจากสนามบิน,,
quiz_questions,e7ac60da-7f8e-4948-9e27-62de6b483095,Vehicles,Which vehicle can you park in a garage?,ยานพาหนะใดจอดในโรงจอดรถได้?,,
quiz_questions,e8f28fc8-d122-4170-8cb6-66b4c2388c50,Vehicles,The garbage ___ picks up the trash.,___ ขยะมาเก็บขยะ,,
quiz_questions,ecd60f4a-5e9f-4455-9e16-138ab2321b8f,Vehicles,A ___ travels on water.,___ เดินทางบนน้ำ,,
quiz_questions,ed06feaf-ae38-4b8e-87a5-51dbe3d618cb,Vehicles,Your family drives a ___ to the supermarket.,ครอบครัวของคุณขับ ___ ไปซูเปอร์มาร์เก็ต,,
quiz_questions,edf99c4c-243b-4734-a55b-7710dee119f6,Vehicles,A ___ delivers packages to your house.,___ ส่งพัสดุถึงบ้านคุณ,,
quiz_questions,efc86c96-cac6-43f7-b526-5675c3fce11c,Vehicles,Which vehicle do you see at a train station?,คุณเห็นยานพาหนะใดที่สถานีรถไฟ?,,
quiz_questions,f1659791-9b1b-4942-bc9d-775c62e2824d,Vehicles,You pedal a ___ with your legs.,คุณปั่น ___ ด้วยขา,,
quiz_questions,f4d8f39a-3975-4621-8426-bd23d7776dea,Vehicles,The ___ flies high in the sky.,___ บินสูงบนท้องฟ้า,,
quiz_questions,f80d19d8-e2ad-47fd-b0dc-bd679ef4b4d7,Vehicles,We fly to Bangkok on the ___.,เราบินไปกรุงเทพด้วย ___,,
quiz_questions,06f19a4d-adab-413a-a991-d21068637369,Colors,A blueberry is ___.,บลูเบอร์รีสี ___,,
quiz_questions,0e164fde-c2ad-4f1f-a2d1-31d46fc74263,Colors,Grass is ___.,หญ้าสี ___,,
quiz_questions,0f3bb6f6-f407-4d40-9c9f-82b424d38a4d,Colors,A watermelon is ___ outside.,แตงโมด้านนอกสี ___,,
quiz_questions,0f511f1d-20ba-4c55-b2f3-fe97a3ec88fa,Colors,A bear in the forest is the color ___,หมีในป่าเป็นสี ___,,
quiz_questions,1697c3a5-febc-49fa-9354-a066092cc8b6,Colors,A pumpkin is ___.,ฟักทองสี ___,,
quiz_questions,178223da-3885-449b-9c32-74b8acfa959d,Colors,A crow is ___.,อีกาสี ___,,
quiz_questions,179296bd-6e20-47f0-bbc4-8527cd170659,Colors,Mud is ___.,โคลนสี ___,,
quiz_questions,1adc7bea-9299-4ae3-a6be-dcf913dfa691,Colors,A rose is often ___.,ดอกกุหลาบมักเป็นสี ___,,
quiz_questions,1af5d902-ae53-41b8-a910-808d5328e50a,Colors,A lemon is ___.,มะนาวเหลืองสี ___,,
quiz_questions,1c36f200-bc8a-4bb9-a1a7-6c5863dd9bc2,Colors,A fire truck is ___.,รถดับเพลิงสี ___,,
quiz_questions,1f01408b-2b31-4efe-afcc-a663f74501ab,Colors,Chocolate is ___.,ช็อกโกแลตสี ___,,
quiz_questions,1f17f567-25da-4070-ae8b-f86f588f2a73,Colors,The sky is the color ___,ท้องฟ้าเป็นสี ___,,
quiz_questions,25433a39-70e5-4077-be65-ed1c73493f46,Colors,A lemon is the color ___,มะนาวเป็นสี ___,,
quiz_questions,2d26fc50-c01f-40ec-9171-7d13ac4eefb3,Colors,A zebra is black and ___.,ม้าลายสีดำและสี ___,,
quiz_questions,312cdf6a-2456-421f-b392-f42469ca0848,Colors,A polar bear is ___.,หมีขั้วโลกสี ___,,
quiz_questions,312d84b9-d90d-46a4-a97f-71038d0fd799,Colors,A rock is often the color ___,หินมักจะเป็นสี ___,,
quiz_questions,37a1a25e-77d2-491e-806e-4b12545ad282,Colors,A flamingo is ___.,นกฟลามิงโกสี ___,,
quiz_questions,3cacc9bc-7ad2-4d08-82e8-bc003e985636,Colors,A dolphin is the color ___,โลมาเป็นสี ___,,
quiz_questions,41c5b2ca-f87a-4349-93b6-07a6be3e1f35,Colors,A pig is ___.,หมูสี ___,,
quiz_questions,42b01bea-d59d-4119-a7d1-ad019e18a437,Colors,"The Thai flag is red, ___, and blue.",ธงชาติไทยมีสีแดง สี ___ และสีน้ำเงิน,,
quiz_questions,445b1747-5122-488f-aa19-bf56dd163ae4,Colors,The sun looks ___.,ดวงอาทิตย์ดูเป็นสี ___,,
quiz_questions,51020dd1-8009-47cf-a51e-ab64b1c5eee3,Colors,An elephant is ___.,ช้างสี ___,,
quiz_questions,54c820bc-b04e-4fe0-91fd-34d1190af58e,Colors,A peach is the color ___,ลูกพีชเป็นสี ___,,
quiz_questions,5bd2830a-07b7-433a-8906-4ec67168d194,Colors,An eggplant is the color ___,มะเขือม่วงเป็นสี ___,,
quiz_questions,5c01becf-c44f-40fb-b7d7-0c85e8d313c6,Colors,The night sky is ___.,ท้องฟ้ายามค่ำคืนสี ___,,
quiz_questions,5d05392e-a31a-4378-a041-8e12334efab4,Colors,A banana is ___.,กล้วยสี ___,,
quiz_questions,6256eb79-f866-4056-88ae-5fbfc7380dab,Colors,Snow is ___.,หิมะสี ___,,
quiz_questions,62fe9906-c9c8-465b-a386-e60ce5e9c6ff,Colors,A mouse is often ___.,หนูมักเป็นสี ___,,
quiz_questions,6d1710c5-08b1-4500-8eac-f90d82643fe4,Colors,The sky is ___ on a sunny day.,ท้องฟ้าสี ___ ในวันที่แดดออก,,
quiz_questions,6e1b1dc3-6266-4bb3-b978-71071386cb39,Colors,Milk is the color ___,นมเป็นสี ___,,
quiz_questions,6f6d37f0-8205-47cb-89d2-1b645c11e06b,Colors,A tree trunk is ___.,ลำต้นของต้นไม้สี ___,,
quiz_questions,7ba3d009-ea6e-402b-aecb-df40ce7f05ed,Colors,Cotton candy is often ___.,สายไหมมักเป็นสี ___,,
quiz_questions,81a95ac0-61dd-45b4-ba80-10d412161a7d,Colors,A panda is black and ___.,แพนด้าสีดำและสี ___,,
quiz_questions,8583aa54-bed9-473e-af8c-d67797ed3efc,Colors,The ocean is ___.,มหาสมุทรสี ___,,
quiz_questions,866851a8-9893-4715-9bf7-008ad6a8f8cb,Colors,The middle of an egg is ___.,ไข่แดงตรงกลางสี ___,,
quiz_questions,8de7ea51-43b8-41ad-a044-01af2364f61b,Colors,Cotton candy is the color ___,สายไหมเป็นสี ___,,
quiz_questions,8eb426ae-74dc-4610-82e9-90cf11994e2c,Colors,An apple can be red or ___.,แอปเปิ้ลอาจเป็นสีแดงหรือสี ___,,
quiz_questions,99de4870-1382-45a7-adde-df704c333c4c,Colors,A panda is ___ and white,แพนด้าเป็นสี ___ และขาว,,
quiz_questions,9c23e4b8-40fa-434b-b847-74e3ff87bcd3,Colors,Grass is the color ___,หญ้าเป็นสี ___,,
quiz_questions,a42a9c52-81d0-4583-bc12-05946e0093b7,Colors,The ocean is the color ___,มหาสมุทรเป็นสี ___,,
quiz_questions,ab395534-3f60-4070-b6c2-1b15775ae1d4,Colors,Grape juice is ___.,น้ำองุ่นสี ___,,
quiz_questions,aff85f31-6eab-48d0-8ad6-2b42daf54954,Colors,A coconut inside is the color ___,เนื้อมะพร้าวเป็นสี ___,,
quiz_questions,b7036aeb-3cff-4819-8990-b4b7c8208504,Colors,Clouds are ___.,เมฆสี ___,,
quiz_questions,b9f2e245-02e4-4d38-9299-a6a0e1b67fc7,Colors,An eggplant is ___.,มะเขือม่วงสี ___,,
quiz_questions,bc2e073d-f9ba-4aeb-aa20-18ea8c6cd0d8,Colors,Leaves in spring are the color ___,ใบไม้ในฤดูใบไม้ผลิเป็นสี ___,,
quiz_questions,c8e8057d-c774-468f-8fce-300ab38d75d8,Colors,A strawberry is ___.,สตรอว์เบอร์รีสี ___,,
quiz_questions,cc233829-f891-48f2-86c8-c5e4f62d4d2a,Colors,A carrot is ___.,แครอทสี ___,,
quiz_questions,d23ede8e-c66b-40bd-9310-cf0e3c5424d7,Colors,Leaves are ___ in summer.,ใบไม้เป็นสี ___ ในฤดูร้อน,,
quiz_questions,d24a16f9-3e80-4473-a8db-7076985a19ac,Colors,A school bus is ___.,รถโรงเรียนสี ___,,
quiz_questions,d4f0b87d-bc1c-480c-b044-5b9e75118db0,Colors,A strawberry is the color ___,สตรอว์เบอร์รี่เป็นสี ___,,
quiz_questions,dbfb8586-ae8b-470c-acc9-33705b9b14cd,Colors,A carrot is the color ___,แครอทเป็นสี ___,,
quiz_questions,de78ec97-4468-4d54-8041-5581c3b8d741,Colors,Milk is ___.,นมสี ___,,
quiz_questions,e99e38fb-4c05-4fde-8334-0ca919637280,Colors,A sunflower is the color ___,ดอกทานตะวันเป็นสี ___,,
quiz_questions,eb99e068-99b5-44e5-bded-c02f221e262b,Colors,Mud is the color ___,โคลนเป็นสี ___,,
quiz_questions,eea3e93a-afcb-4d48-ab2a-b582ee94a04a,Colors,A rose is the color ___,กุหลาบเป็นสี ___,,
quiz_questions,f62cd6ec-d0f8-4987-acb4-18a361dd5645,Colors,An orange is ___.,ส้มสี ___,,
quiz_questions,f68584f0-5a93-4a78-b828-20573cff8f29,Colors,A rain cloud is ___.,เมฆฝนสี ___,,
quiz_questions,f79b6a62-9c6b-4dbf-9de3-4c5c2cc4b2f5,Colors,A tomato is ___.,มะเขือเทศสี ___,,
quiz_questions,fdd3c647-bf01-47a4-9758-fc8d0d52a2af,Colors,Night sky is the color ___,ท้องฟ้ากลางคืนเป็นสี ___,,
quiz_questions,fe38dd03-1eda-491e-830d-b08a8c06de4f,Colors,A frog is ___.,กบสี ___,,
quiz_questions,001ee30c-5c77-4d7a-a822-c9c96d1f1ec1,Plants,Put the ___ in the soil and water it.,ใส่ ___ ลงในดินแล้วรดน้ำ,,
quiz_questions,00988c73-78c9-47a4-b1a5-693704d4c277,Plants,A ___ does not need much water.,___ ไม่ต้องการน้ำมาก,,
quiz_questions,046ec8fb-f171-4b6e-878d-29927be2c3b3,Plants,"In spring, ___s bloom in the garden.",ในฤดูใบไม้ผลิ ___ บานในสวน,,
quiz_questions,09a7699f-25dc-44f8-b624-dce6bf431fe5,Plants,A flower has colourful ___,ดอกไม้มี___ที่มีสีสัน,,
quiz_questions,09be5ad2-ff79-4526-b57a-712e94bae667,Plants,A ___ is short and round with many leaves.,___ เตี้ย กลม และมีใบเยอะ,,
quiz_questions,0acded97-6845-4216-9cac-a3e0aeb10c8c,Plants,Cows eat green ___.,วัวกิน ___ สีเขียว,,
quiz_questions,19e1ea42-a3c0-4f78-83c0-039bed020471,Plants,A ___ smells nice and has petals.,___ หอมและมีกลีบดอก,,
quiz_questions,1bc4802b-3662-4e70-8348-21f17abf09cc,Plants,Be careful! The ___ has sharp thorns.,ระวัง! ___ มีหนามแหลมคม,,
quiz_questions,23ccc5ec-325f-46c1-be21-81a15e9542b4,Plants,A bee lands on the pretty ___.,ผึ้งบินมาเกาะ ___ แสนสวย,,
quiz_questions,24093b89-7bea-4e38-b318-e7039ccfe7aa,Plants,A rose is a type of ___,กุหลาบเป็น___ชนิดหนึ่ง,,
quiz_questions,2cfe036f-7b04-4f41-9f8a-1abd5cb370b5,Plants,Roses have sharp ___ on their stems,กุหลาบมี___แหลมบนก้าน,,
quiz_questions,2db2685a-2148-4f6c-8829-1c75d01c6505,Plants,We mow the ___ in the garden,เราตัด___ในสวน,,
quiz_questions,31115a75-c23a-472c-88d9-eb9f29389e7f,Plants,Cactus plants grow in ___ places,ต้นกระบองเพชรเติบโตในที่___,,
quiz_questions,3479eb4a-bb9c-4b29-8a5f-a00e2bec8787,Plants,I pick a ___ for my mom.,ฉันเก็บ ___ ให้แม่,,
quiz_questions,350788e1-9da1-401d-8f0f-8a7f8bc25fd4,Plants,A watermelon has many black ___s.,แตงโมมี ___ สีดำหลายเม็ด,,
quiz_questions,37d46049-73b7-4c54-b2e2-aedb16967771,Plants,A vine uses ___ to hold on to things,เถาวัลย์ใช้___เกาะสิ่งต่างๆ,,
quiz_questions,421961db-3ea1-4fea-b3f7-2ae889beeea3,Plants,A plant drinks water with its ___s.,พืชดื่มน้ำด้วย ___ ของมัน,,
quiz_questions,4441c771-820f-4d78-b3a9-e0fa94e3b938,Plants,A bird builds its nest in a ___.,นกสร้างรังบน ___,,
quiz_questions,44f1e533-002a-489d-949d-551262a77dc4,Plants,A big tree starts as a tiny ___.,ต้นไม้ใหญ่เริ่มจาก ___ เม็ดเล็กๆ,,
quiz_questions,500d08d2-f360-4c0c-a820-21dcd12c86da,Plants,We play soccer on the ___.,เราเล่นฟุตบอลบน ___,,
quiz_questions,5aa68b4d-afa7-4684-9079-f3630604d943,Plants,Leaves change ___ in autumn,ใบไม้เปลี่ยน___ในฤดูใบไม้ร่วง,,
quiz_questions,5b96f76b-ac1b-4f60-9501-c04d6849d693,Plants,A ___ is long and twisty.,___ ยาวและเลื้อยคดเคี้ยว,,
quiz_questions,62166eb7-b478-4456-8dc8-e7d643d9ae4e,Plants,A ___ is a beautiful flower with thorns.,___ เป็นดอกไม้สวยงามที่มีหนาม,,
quiz_questions,69e8f1e6-be63-483e-9db0-36bb6bc5706c,Plants,A ___ falls from the tree.,___ ร่วงจากต้นไม้,,
quiz_questions,6a5cbff0-fc22-43a0-8ff1-facafde39e0a,Plants,A ___ is a small tree with many branches,___คือต้นไม้เล็กที่มีกิ่งก้านมากมาย,,
quiz_questions,75fd74a5-6b6f-4ba5-ac74-c8d01709768b,Plants,Bushes are often trimmed into different ___,พุ่มไม้มักถูกตัดแต่งเป็น___ต่างๆ,,
quiz_questions,7c6f9931-ffda-4c50-80ac-08d69869f16b,Plants,"The ___ is short, green, and covers the ground.",___ เตี้ย สีเขียว และปกคลุมพื้นดิน,,
quiz_questions,8486f2e5-2989-46a9-9177-ed7a44f37444,Plants,A seed needs water and ___ to grow,เมล็ดพันธุ์ต้องการน้ำและ___เพื่อเติบโต,,
quiz_questions,85d22fd6-b015-4169-997a-727177433192,Plants,A vine ___ up walls and trees,เถาวัลย์___ขึ้นกำแพงและต้นไม้,,
quiz_questions,8dd5c1bd-f092-4923-90bf-b857e7f4cb2c,Plants,The caterpillar eats a ___.,หนอนผีเสื้อกิน ___,,
quiz_questions,90d601bb-7b14-430e-a104-2a0cdd0f9f63,Plants,The plant with sharp needles is a ___.,พืชที่มีหนามแหลมคือ ___,,
quiz_questions,9bae4e1d-5dcd-4cc9-b5ce-1218a0ecc8bb,Plants,A cactus stores ___ in its stem,กระบองเพชรเก็บ___ไว้ในลำต้น,,
quiz_questions,a2904525-583b-4129-9f81-069ef9c42ee8,Plants,The rabbit hides behind the ___.,กระต่ายซ่อนหลัง ___,,
quiz_questions,a3f30da1-4b36-4f79-a381-d78c990e34f1,Plants,The ___ of a tree keeps it standing tall,ส่วน___ของต้นไม้ทำให้มันยืนตรงสูง,,
quiz_questions,a4da7270-5de6-40d0-b7d3-924ba2eb7d32,Plants,Berries grow on a ___.,เบอร์รีเติบโตบน ___,,
quiz_questions,a666026d-4220-42ba-9cb0-33ae00dcf0f8,Plants,Dad gives Mom a red ___ on Valentine's Day.,พ่อให้ ___ สีแดงแก่แม่ในวันวาเลนไทน์,,
quiz_questions,aa0be872-bdea-4b10-8456-8bddaf44d1b4,Plants,You plant a ___ to grow a flower.,คุณปลูก ___ เพื่อให้ดอกไม้เติบโต,,
quiz_questions,ab39183e-204a-4376-a576-739339c54a4d,Plants,Grapes grow on a ___.,องุ่นเติบโตบน ___,,
quiz_questions,ac24a968-a439-4e97-b390-c792a61a9525,Plants,A ___ climbs up the wall.,___ เลื้อยขึ้นกำแพง,,
quiz_questions,ae52260f-3053-4523-81d8-ad46c0aa8418,Plants,A ___ is smaller than a tree.,___ เล็กกว่าต้นไม้,,
quiz_questions,be10e492-7d96-4eb5-b0f8-3a83afed80bf,Plants,Roots hold the plant in the ___,รากยึดพืชไว้ใน___,,
quiz_questions,be569e16-0db7-4a67-98e4-3c2090dfa71f,Plants,The part of the plant you cannot see is the ___.,ส่วนของพืชที่คุณมองไม่เห็นคือ ___,,
quiz_questions,bfd1c52c-d402-4daf-8e36-f4febd036ba4,Plants,A red ___ means love.,___ สีแดงหมายถึงความรัก,,
quiz_questions,c47724fa-6f48-481b-91bb-a4e5a4e3b4cf,Plants,The ___ grows under the ground.,___ เติบโตอยู่ใต้ดิน,,
quiz_questions,c7065f7b-e6d8-41ff-a284-2753f9f2fa6c,Plants,"In autumn, every ___ turns brown.",ในฤดูใบไม้ร่วง ___ ทุกใบเปลี่ยนเป็นสีน้ำตาล,,
quiz_questions,ca89de37-4bc8-456b-883f-0bce0363d428,Plants,The ___ holds the tree in the soil.,___ ยึดต้นไม้ไว้ในดิน,,
quiz_questions,cab20f57-f23c-4d39-af17-ed40a61139de,Plants,The monkey swings on a jungle ___.,ลิงโหน ___ ในป่า,,
quiz_questions,cfc693c9-de43-4ada-8696-55ee09705827,Plants,A ___ grows in the hot desert.,___ เติบโตในทะเลทรายร้อนๆ,,
quiz_questions,d03926f2-9d40-4d56-a5c3-64da5c4e01d9,Plants,Trees give us ___ to breathe,ต้นไม้ให้___สำหรับเราหายใจ,,
quiz_questions,d474492c-6add-4ae3-8d0d-e76c77095623,Plants,A ___ is tall and has a trunk.,___ สูงและมีลำต้น,,
quiz_questions,deb03f64-b725-49a3-bb75-1634c0f467a4,Plants,We can sit under a big ___ for shade,เราสามารถนั่งใต้___ใหญ่เพื่อหลบร้อน,,
quiz_questions,dfb723a0-1dfa-4ece-8f11-b2d74e421427,Plants,A ___ is green and flat.,___ สีเขียวและแบน,,
quiz_questions,dfebb3eb-3eb3-40b7-a68e-5585743a1c5c,Plants,Don't touch the ___! It is spiky.,อย่าจับ ___! มันมีหนามแหลม,,
quiz_questions,e020e309-bf7e-4850-9402-feb09cf9d66c,Plants,The ___ is the part of the plant that grows underground,ส่วน___เป็นส่วนของพืชที่เติบโตใต้ดิน,,
quiz_questions,e78c88d3-b34c-4b36-8ddb-3de832e34250,Plants,Monkeys climb the big ___.,ลิงปีน ___ ต้นใหญ่,,
quiz_questions,ecc7f320-4b9b-40ee-af13-a9aa0f316146,Plants,Plants need ___ to make their food,พืชต้องการ___ในการสร้างอาหาร,,
quiz_questions,edbc6871-3891-4fce-8bf4-12511c6a5ba4,Plants,Apples grow on a ___.,แอปเปิ้ลเติบโตบน ___,,
quiz_questions,f3656cc7-9af1-466b-a65e-2bb133fbb7ef,Plants,A plant grows from a ___,พืชเติบโตจาก___,,
quiz_questions,f409987a-e53d-4812-855e-d4592e008ac2,Plants,Dad cuts the ___ in the yard.,พ่อตัด ___ ในสนาม,,
quiz_questions,fffe4f71-f5c3-403b-a177-42e4abe4cbbc,Plants,The green colour of leaves comes from ___,สีเขียวของใบไม้มาจาก___,,
quiz_questions,00fdfe2d-899b-4060-8c6a-6d75c22c19e9,Body Parts,You have two ___ and two legs.,คุณมี ___ สองข้างและขาสองข้าง,,
quiz_questions,02bb7e28-e2e7-4c1f-8a1b-8f0188925843,Body Parts,Your brain is inside your ___.,สมองอยู่ใน ___ ของคุณ,,
quiz_questions,0deeb00c-306c-402c-9a77-bdee09ca6f15,Body Parts,You wash your ___ before eating.,คุณล้าง ___ ก่อนกินข้าว,,
quiz_questions,155d8dd1-64b3-4a4b-b642-5c72d5617ada,Body Parts,You talk with your ___.,คุณพูดด้วย ___,,
quiz_questions,2536b306-8be5-42e4-bcc2-eba4aed8f1e3,Body Parts,___ grows on top of your head.,___ ขึ้นอยู่บนศีรษะของคุณ,,
quiz_questions,2811b91d-e444-43c2-a055-12d2206ad289,Body Parts,Your ___ growls when you are hungry.,___ ของคุณร้องเวลาหิว,,
quiz_questions,30ac8154-0e74-4a17-95a4-7d64a4f01dbf,Body Parts,You see with your ___.,คุณมองเห็นด้วย ___,,
quiz_questions,327fc927-3e20-41f1-87db-b6514cfacb9c,Body Parts,You eat with your ___.,คุณกินด้วย ___,,
quiz_questions,3400ffb4-dccd-47d1-8dba-32e13614801d,Body Parts,You listen to music with your ___.,คุณฟังเพลงด้วย ___,,
quiz_questions,344e9630-20c0-4e8f-929b-8a6ae2b6d2c1,Body Parts,You shrug your ___ when you don't know.,คุณยัก ___ เวลาไม่รู้,,
quiz_questions,3582cbe9-30ae-46c7-81ff-e90452461982,Body Parts,You hear with your ___.,คุณได้ยินด้วย ___,,
quiz_questions,359c6cc4-2e04-4828-bf57-567fa199d74d,Body Parts,Rings go on your ___.,แหวนสวมที่ ___ ของคุณ,,
quiz_questions,359f17a6-f83a-4053-9fe2-16ba805b284a,Body Parts,You brush your ___ every morning.,คุณหวี ___ ทุกเช้า,,
quiz_questions,3b37e358-5fdf-41fe-9562-00764263ef1d,Body Parts,You nod your ___ to say yes.,คุณพยัก ___ เพื่อบอกว่าใช่,,
quiz_questions,493038c9-c721-4fc6-b0b5-c0778a7b746a,Body Parts,You have two ___ with five toes each.,คุณมี ___ สองข้าง แต่ละข้างมีห้านิ้ว,,
quiz_questions,49b20f08-1cf8-4306-8369-3f432562aa34,Body Parts,You clap with your ___.,คุณปรบ ___,,
